,driverId,raceId,age,position,pct_laps_comp,points,grid
7394,102,332,30.49041095890411,1.0,100.0,9.0,1
7395,117,332,35.56438356164384,2.0,100.0,6.0,2
7396,77,332,31.057534246575344,3.0,100.0,4.0,3
7397,95,332,37.11232876712329,4.0,100.0,3.0,4
7398,119,332,36.42191780821918,5.0,98.11320754716981,2.0,7
7399,138,332,37.56712328767123,6.0,98.11320754716981,1.0,14
7400,137,332,38.087671232876716,7.0,98.11320754716981,0.0,9
7401,145,332,31.197260273972603,8.0,98.11320754716981,0.0,8
7402,133,332,26.495890410958904,9.0,96.22641509433963,0.0,21
7403,110,332,31.2986301369863,10.0,96.22641509433963,0.0,25
7404,78,332,26.493150684931507,11.0,96.22641509433963,0.0,26
7405,105,332,33.73424657534247,12.0,94.33962264150944,0.0,22
7406,112,332,36.14520547945205,13.0,94.33962264150944,0.0,20
7427,95,333,37.15068493150685,1.0,100.0,9.0,1
7428,102,333,30.528767123287672,2.0,100.0,6.0,3
7429,117,333,35.602739726027394,3.0,100.0,4.0,2
7430,77,333,31.095890410958905,4.0,100.0,3.0,4
7431,137,333,38.12602739726027,5.0,100.0,2.0,6
7432,145,333,31.235616438356164,6.0,100.0,1.0,9
7433,119,333,36.46027397260274,7.0,98.36065573770492,0.0,5
7434,55,333,26.301369863013697,8.0,98.36065573770492,0.0,8
7435,105,333,33.772602739726025,9.0,98.36065573770492,0.0,19
7436,78,333,26.53150684931507,10.0,96.72131147540983,0.0,22
7437,94,333,29.438356164383563,11.0,96.72131147540983,0.0,16
7438,127,333,27.446575342465753,12.0,96.72131147540983,0.0,14
7439,133,333,26.534246575342465,13.0,95.08196721311475,0.0,17
7440,88,333,30.06027397260274,14.0,95.08196721311475,0.0,11
7441,139,333,28.715068493150685,15.0,95.08196721311475,0.0,13
7460,117,334,35.62191780821918,1.0,100.0,9.0,2
7461,95,334,37.16986301369863,2.0,100.0,6.0,3
7462,145,334,31.254794520547946,3.0,100.0,4.0,9
7463,123,334,33.23835616438356,4.0,100.0,3.0,7
7464,119,334,36.47945205479452,5.0,100.0,2.0,6
7465,88,334,30.07945205479452,6.0,100.0,1.0,15
7466,78,334,26.55068493150685,7.0,98.63013698630137,0.0,20
7467,127,334,27.465753424657535,8.0,98.63013698630137,0.0,12
7468,114,334,29.194520547945206,9.0,98.63013698630137,0.0,23
7469,105,334,33.79178082191781,10.0,97.26027397260275,0.0,25
7493,137,335,38.202739726027396,1.0,100.0,9.0,6
7494,90,335,31.71232876712329,2.0,100.0,6.0,8
7495,88,335,30.136986301369863,3.0,100.0,4.0,9
7496,119,335,36.536986301369865,4.0,100.0,3.0,7
7497,123,335,33.295890410958904,5.0,100.0,2.0,5
7498,138,335,37.68219178082192,6.0,100.0,1.0,14
7499,78,335,26.60821917808219,7.0,98.11320754716981,0.0,17
7500,94,335,29.515068493150686,8.0,98.11320754716981,0.0,10
7501,133,335,26.610958904109587,9.0,98.11320754716981,0.0,23
7502,112,335,36.26027397260274,10.0,98.11320754716981,0.0,25
7523,137,336,38.24109589041096,1.0,100.0,9.0,7
7524,95,336,37.26575342465753,2.0,100.0,6.0,3
7525,117,336,35.71780821917808,3.0,100.0,4.0,4
7526,77,336,31.21095890410959,4.0,100.0,3.0,2
7527,123,336,33.33424657534247,5.0,100.0,2.0,9
7528,119,336,36.57534246575342,6.0,98.76543209876543,1.0,6
7529,90,336,31.75068493150685,7.0,98.76543209876543,0.0,8
7530,55,336,26.416438356164385,8.0,98.76543209876543,0.0,5
7531,94,336,29.553424657534247,9.0,97.53086419753086,0.0,10
7532,78,336,26.646575342465752,10.0,97.53086419753086,0.0,12
7533,112,336,36.298630136986304,11.0,96.29629629629629,0.0,19
7534,131,336,27.5013698630137,12.0,95.06172839506173,0.0,17
7535,129,336,32.1945205479452,13.0,91.35802469135803,0.0,22
7553,18,1,29.21095890410959,1.0,100.0,10.0,1
7554,22,1,36.87397260273973,2.0,100.0,8.0,2
7555,15,1,34.73424657534247,3.0,100.0,6.0,20
7556,10,1,27.04931506849315,4.0,100.0,5.0,19
7557,4,1,27.684931506849313,5.0,100.0,4.0,10
7558,3,1,23.76986301369863,6.0,100.0,3.0,5
7559,67,1,20.421917808219177,7.0,100.0,2.0,13
7560,7,1,30.101369863013698,8.0,100.0,1.0,17
7561,16,1,26.23013698630137,9.0,100.0,0.0,16
7562,2,1,31.90684931506849,10.0,100.0,0.0,9
7563,21,1,36.227397260273975,11.0,100.0,0.0,15
7564,17,1,32.608219178082194,12.0,98.27586206896551,0.0,8
7565,20,1,21.753424657534246,13.0,96.55172413793103,0.0,3
7566,9,1,24.323287671232876,14.0,94.82758620689656,0.0,4
7567,8,1,29.46849315068493,15.0,94.82758620689656,0.0,7
7573,18,2,29.23013698630137,1.0,100.0,5.0,1
7574,2,2,31.926027397260274,2.0,100.0,4.0,10
7575,10,2,27.068493150684933,3.0,100.0,3.0,3
7576,15,2,34.75342465753425,4.0,100.0,2.5,2
7577,22,2,36.893150684931506,5.0,100.0,2.0,8
7578,17,2,32.62739726027397,6.0,100.0,1.5,5
7579,1,2,24.257534246575343,7.0,100.0,1.0,12
7580,3,2,23.78904109589041,8.0,100.0,0.5,4
7581,13,2,27.964383561643835,9.0,100.0,0.0,16
7582,7,2,30.12054794520548,10.0,100.0,0.0,15
7583,4,2,27.704109589041096,11.0,100.0,0.0,9
7584,6,2,24.246575342465754,12.0,100.0,0.0,11
7585,12,2,23.71232876712329,13.0,100.0,0.0,17
7586,8,2,29.487671232876714,14.0,100.0,0.0,7
7587,20,2,21.77260273972603,15.0,96.7741935483871,0.0,13
7588,67,2,20.44109589041096,16.0,96.7741935483871,0.0,20
7589,16,2,26.24931506849315,17.0,96.7741935483871,0.0,19
7590,21,2,36.24657534246575,18.0,93.54838709677419,0.0,18
7593,20,3,21.81095890410959,1.0,100.0,10.0,1
7594,17,3,32.66575342465753,2.0,100.0,8.0,3
7595,18,3,29.268493150684932,3.0,100.0,6.0,5
7596,22,3,36.93150684931507,4.0,100.0,5.0,4
7597,5,3,27.517808219178082,5.0,100.0,4.0,12
7598,1,3,24.295890410958904,6.0,100.0,3.0,9
7599,10,3,27.106849315068494,7.0,100.0,2.0,19
7600,67,3,20.47945205479452,8.0,100.0,1.0,10
7601,4,3,27.742465753424657,9.0,100.0,0.0,2
7602,8,3,29.526027397260275,10.0,100.0,0.0,8
7603,7,3,30.15890410958904,11.0,100.0,0.0,15
7604,2,3,31.964383561643835,12.0,100.0,0.0,11
7605,9,3,24.38082191780822,13.0,100.0,0.0,17
7606,21,3,36.28493150684932,14.0,98.21428571428571,0.0,20
7607,3,3,23.827397260273973,15.0,98.21428571428571,0.0,7
7608,12,3,23.75068493150685,16.0,96.42857142857143,0.0,16
7609,16,3,26.28767123287671,17.0,89.28571428571429,0.0,18
7613,18,4,29.28767123287671,1.0,100.0,10.0,4
7614,20,4,21.83013698630137,2.0,100.0,8.0,3
7615,15,4,34.81095890410959,3.0,100.0,6.0,1
7616,1,4,24.315068493150687,4.0,100.0,5.0,5
7617,22,4,36.95068493150685,5.0,100.0,4.0,6
7618,8,4,29.545205479452054,6.0,100.0,3.0,10
7619,10,4,27.126027397260273,7.0,100.0,2.0,2
7620,4,4,27.76164383561644,8.0,100.0,1.0,7
7621,3,4,23.846575342465755,9.0,100.0,0.0,9
7622,12,4,23.76986301369863,10.0,100.0,0.0,15
7623,17,4,32.68493150684932,11.0,100.0,0.0,18
7624,5,4,27.53698630136986,12.0,100.0,0.0,11
7625,7,4,30.17808219178082,13.0,100.0,0.0,20
7626,13,4,28.02191780821918,14.0,98.24561403508771,0.0,8
7627,21,4,36.3041095890411,15.0,98.24561403508771,0.0,17
7628,16,4,26.306849315068494,16.0,98.24561403508771,0.0,19
7629,67,4,20.4986301369863,17.0,98.24561403508771,0.0,16
7630,9,4,24.4,18.0,98.24561403508771,0.0,13
7631,2,4,31.983561643835618,19.0,98.24561403508771,0.0,14
7633,18,5,29.326027397260273,1.0,100.0,10.0,1
7634,22,5,36.989041095890414,2.0,100.0,8.0,3
7635,17,5,32.723287671232875,3.0,100.0,6.0,5
7636,20,5,21.86849315068493,4.0,100.0,5.0,2
7637,4,5,27.8,5.0,100.0,4.0,8
7638,13,5,28.06027397260274,6.0,100.0,3.0,4
7639,2,5,32.02191780821918,7.0,100.0,2.0,13
7640,3,5,23.884931506849316,8.0,100.0,1.0,9
7641,1,5,24.353424657534248,9.0,98.48484848484848,0.0,14
7642,10,5,27.164383561643834,10.0,98.48484848484848,0.0,6
7643,9,5,24.438356164383563,11.0,98.48484848484848,0.0,10
7644,12,5,23.80821917808219,12.0,98.48484848484848,0.0,12
7645,6,5,24.34246575342466,13.0,98.48484848484848,0.0,11
7646,21,5,36.342465753424655,14.0,98.48484848484848,0.0,20
7653,18,6,29.364383561643837,1.0,100.0,10.0,1
7654,22,6,37.02739726027397,2.0,100.0,8.0,3
7655,8,6,29.621917808219177,3.0,100.0,6.0,2
7656,13,6,28.0986301369863,4.0,100.0,5.0,5
7657,17,6,32.76164383561644,5.0,100.0,4.0,8
7658,3,6,23.923287671232877,6.0,100.0,3.0,6
7659,4,6,27.838356164383562,7.0,100.0,2.0,9
7660,7,6,30.254794520547946,8.0,100.0,1.0,14
7661,21,6,36.38082191780822,9.0,100.0,0.0,13
7662,10,6,27.202739726027396,10.0,98.71794871794873,0.0,20
7663,2,6,32.06027397260274,11.0,98.71794871794873,0.0,16
7664,1,6,24.39178082191781,12.0,98.71794871794873,0.0,19
7665,15,6,34.88767123287671,13.0,98.71794871794873,0.0,18
7666,16,6,26.383561643835616,14.0,98.71794871794873,0.0,15
7667,6,6,24.38082191780822,15.0,97.43589743589743,0.0,10
7673,18,7,29.4027397260274,1.0,100.0,10.0,2
7674,17,7,32.8,2.0,100.0,8.0,4
7675,20,7,21.945205479452056,3.0,100.0,6.0,1
7676,15,7,34.92602739726028,4.0,100.0,5.0,5
7677,3,7,23.96164383561644,5.0,100.0,4.0,9
7678,13,7,28.136986301369863,6.0,100.0,3.0,7
7679,9,7,24.515068493150686,7.0,100.0,2.0,10
7680,10,7,27.24109589041096,8.0,100.0,1.0,13
7681,8,7,29.660273972602738,9.0,100.0,0.0,6
7682,4,7,27.876712328767123,10.0,100.0,0.0,8
7683,2,7,32.0986301369863,11.0,100.0,0.0,11
7684,6,7,24.41917808219178,12.0,100.0,0.0,12
7685,1,7,24.43013698630137,13.0,100.0,0.0,16
7686,5,7,27.65205479452055,14.0,98.27586206896551,0.0,14
7687,67,7,20.613698630136987,15.0,98.27586206896551,0.0,18
7688,12,7,23.884931506849316,16.0,98.27586206896551,0.0,17
7689,16,7,26.421917808219177,17.0,98.27586206896551,0.0,15
7690,7,7,30.293150684931508,18.0,98.27586206896551,0.0,20
7693,20,8,21.983561643835618,1.0,100.0,10.0,1
7694,17,8,32.83835616438356,2.0,100.0,8.0,3
7695,22,8,37.104109589041094,3.0,100.0,6.0,2
7696,13,8,28.175342465753424,4.0,100.0,5.0,11
7697,3,8,24.0,5.0,100.0,4.0,7
7698,18,8,29.44109589041096,6.0,100.0,3.0,6
7699,15,8,34.964383561643835,7.0,100.0,2.0,4
7700,8,8,29.698630136986303,8.0,100.0,1.0,9
7701,10,8,27.279452054794522,9.0,100.0,0.0,8
7702,21,8,36.45753424657534,10.0,100.0,0.0,16
7703,6,8,24.457534246575342,11.0,100.0,0.0,5
7704,12,8,23.923287671232877,12.0,98.33333333333333,0.0,14
7705,9,8,24.553424657534247,13.0,98.33333333333333,0.0,12
7706,4,8,27.915068493150685,14.0,98.33333333333333,0.0,10
7707,2,8,32.136986301369866,15.0,98.33333333333333,0.0,15
7708,1,8,24.46849315068493,16.0,98.33333333333333,0.0,18
7709,16,8,26.46027397260274,17.0,98.33333333333333,0.0,20
7710,67,8,20.65205479452055,18.0,98.33333333333333,0.0,19
7713,17,9,32.895890410958906,1.0,100.0,10.0,1
7714,20,9,22.041095890410958,2.0,100.0,8.0,4
7715,13,9,28.232876712328768,3.0,100.0,6.0,8
7716,3,9,24.057534246575344,4.0,100.0,5.0,15
7717,18,9,29.4986301369863,5.0,100.0,4.0,3
7718,22,9,37.16164383561644,6.0,100.0,3.0,2
7719,4,9,27.972602739726028,7.0,100.0,2.0,12
7720,5,9,27.747945205479454,8.0,100.0,1.0,6
7721,10,9,27.336986301369862,9.0,100.0,0.0,20
7722,2,9,32.1945205479452,10.0,100.0,0.0,11
7723,21,9,36.515068493150686,11.0,100.0,0.0,18
7724,6,9,24.515068493150686,12.0,100.0,0.0,13
7725,12,9,23.980821917808218,13.0,100.0,0.0,10
7726,9,9,24.610958904109587,14.0,100.0,0.0,16
7727,16,9,26.517808219178082,15.0,100.0,0.0,7
7728,67,9,20.70958904109589,16.0,100.0,0.0,17
7729,15,9,35.02191780821918,17.0,100.0,0.0,14
7730,1,9,24.526027397260275,18.0,98.33333333333333,0.0,5
7733,1,10,24.564383561643837,1.0,100.0,10.0,4
7734,8,10,29.794520547945204,2.0,100.0,8.0,7
7735,17,10,32.93424657534246,3.0,100.0,6.0,3
7736,3,10,24.095890410958905,4.0,100.0,5.0,5
7737,5,10,27.786301369863015,5.0,100.0,4.0,6
7738,10,10,27.375342465753423,6.0,100.0,3.0,13
7739,18,10,29.53698630136986,7.0,100.0,2.0,8
7740,15,10,35.06027397260274,8.0,100.0,1.0,11
7741,6,10,24.553424657534247,9.0,100.0,0.0,9
7742,22,10,37.2,10.0,100.0,0.0,12
7743,2,10,32.23287671232877,11.0,100.0,0.0,15
7744,12,10,24.019178082191782,12.0,100.0,0.0,14
7745,9,10,24.649315068493152,13.0,100.0,0.0,18
7746,21,10,36.553424657534244,14.0,98.57142857142858,0.0,16
7747,153,10,19.356164383561644,15.0,98.57142857142858,0.0,19
7748,67,10,20.747945205479454,16.0,98.57142857142858,0.0,10
7753,22,11,37.276712328767125,1.0,100.0,10.0,3
7754,1,11,24.64109589041096,2.0,100.0,8.0,1
7755,8,11,29.87123287671233,3.0,100.0,6.0,6
7756,5,11,27.863013698630137,4.0,100.0,5.0,2
7757,3,11,24.172602739726027,5.0,100.0,4.0,7
7758,4,11,28.087671232876712,6.0,100.0,3.0,8
7759,18,11,29.613698630136987,7.0,100.0,2.0,5
7760,9,11,24.726027397260275,8.0,100.0,1.0,10
7761,17,11,33.010958904109586,9.0,100.0,0.0,9
